Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.16  released 5-9-2005  

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  7-08-2005   9:09:06
Solution file PAR.T35.
Memory used for PAR.T35 arrays:       4.179 M
Reading keyword commands and data from file:
PAR.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (-21.001,0.0)
(Zmax,Rmax) = (23.81233,60.8499985)
Z and R increments:    94   122

      Z             R              Ez            Er            |E|           H 
    (cm)          (cm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
  -3.36171       22.4447      8.614402E-01  1.566163E-03  8.614416E-01  1.189980E+03
  -2.88497       22.4447      8.617955E-01  3.626757E-03  8.618031E-01  1.189841E+03
  -2.40824       22.4447      8.621038E-01  5.668820E-03  8.621225E-01  1.189593E+03
  -1.93150       22.4447      8.623655E-01  7.694863E-03  8.623998E-01  1.189237E+03
  -1.45476       22.4447      8.625844E-01  9.714298E-03  8.626391E-01  1.188773E+03
 -0.978023       22.4447      8.627606E-01  1.173215E-02  8.628403E-01  1.188202E+03
 -0.501285       22.4447      8.628964E-01  1.375151E-02  8.630060E-01  1.187523E+03
 -2.454766E-02   22.4447      8.629946E-01  1.578228E-02  8.631389E-01  1.186736E+03
  0.452190       22.4447      8.630550E-01  1.782550E-02  8.632391E-01  1.185840E+03
  0.928927       22.4447      8.630812E-01  1.988751E-02  8.633103E-01  1.184835E+03
   1.40567       22.4447      8.630723E-01  2.197609E-02  8.633521E-01  1.183720E+03
   1.88240       22.4447      8.630342E-01  2.409105E-02  8.633704E-01  1.182492E+03
   2.35914       22.4447      8.629659E-01  2.624284E-02  8.633649E-01  1.181151E+03
   2.83588       22.4447      8.628686E-01  2.843493E-02  8.633370E-01  1.179694E+03
   3.31262       22.4447      8.627473E-01  3.067016E-02  8.632922E-01  1.178119E+03
   3.78935       22.4447      8.626008E-01  3.296183E-02  8.632303E-01  1.176423E+03
   4.26609       22.4447      8.624331E-01  3.530884E-02  8.631556E-01  1.174604E+03
   4.74283       22.4447      8.622473E-01  3.772087E-02  8.630720E-01  1.172658E+03
   5.21957       22.4447      8.620405E-01  4.020864E-02  8.629778E-01  1.170582E+03
   5.69630       22.4447      8.618239E-01  4.277282E-02  8.628847E-01  1.168371E+03
   6.17304       22.4447      8.615937E-01  4.543033E-02  8.627906E-01  1.166020E+03
   6.64978       22.4447      8.613525E-01  4.818730E-02  8.626993E-01  1.163526E+03
   7.12652       22.4447      8.611090E-01  5.105094E-02  8.626209E-01  1.160882E+03
   7.60325       22.4447      8.608597E-01  5.404647E-02  8.625546E-01  1.158082E+03
   8.07999       22.4447      8.606126E-01  5.717485E-02  8.625098E-01  1.155118E+03
   8.55673       22.4447      8.603731E-01  6.045822E-02  8.624947E-01  1.151984E+03
   9.03347       22.4447      8.601333E-01  6.392096E-02  8.625052E-01  1.148670E+03
   9.51020       22.4447      8.599199E-01  6.757380E-02  8.625708E-01  1.145167E+03
   9.98694       22.4447      8.597211E-01  7.145641E-02  8.626855E-01  1.141463E+03
   10.4637       22.4447      8.595417E-01  7.559334E-02  8.628593E-01  1.137546E+03
   10.9404       22.4447      8.594055E-01  8.001581E-02  8.631225E-01  1.133400E+03
   11.4172       22.4447      8.592972E-01  8.479370E-02  8.634707E-01  1.129010E+03
   11.8939       22.4447      8.592389E-01  8.995647E-02  8.639350E-01  1.124354E+03
   12.3706       22.4447      8.592467E-01  9.558473E-02  8.645469E-01  1.119413E+03
   12.8474       22.4447      8.592827E-01  1.017748E-01  8.652889E-01  1.114156E+03
   13.3241       22.4447      8.594354E-01  1.086192E-01  8.662721E-01  1.108553E+03
   13.8008       22.4447      8.596550E-01  1.162802E-01  8.674836E-01  1.102563E+03
   14.2776       22.4447      8.599299E-01  1.249229E-01  8.689564E-01  1.096141E+03
   14.7543       22.4447      8.603489E-01  1.347840E-01  8.708427E-01  1.089227E+03
   15.2311       22.4447      8.607931E-01  1.462364E-01  8.731265E-01  1.081746E+03
   15.7078       22.4447      8.612778E-01  1.596313E-01  8.759461E-01  1.073607E+03
   16.1845       22.4447      8.618062E-01  1.755745E-01  8.795091E-01  1.064688E+03
   16.6613       22.4447      8.619038E-01  1.949205E-01  8.836697E-01  1.054833E+03
   17.1380       22.4447      8.617848E-01  2.187890E-01  8.891241E-01  1.043833E+03
   17.6147       22.4447      8.607029E-01  2.485023E-01  8.958587E-01  1.031412E+03
   18.0915       22.4447      8.571193E-01  2.863010E-01  9.036712E-01  1.017205E+03
   18.5682       22.4447      8.507349E-01  3.349311E-01  9.142914E-01  1.000714E+03
   19.0450       22.4447      8.382072E-01  3.973917E-01  9.276376E-01  9.812813E+02
   19.5217       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       22.4447      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       22.9434      8.485691E-01 -3.718049E-01  9.264493E-01  1.076227E+03
  -18.6173       22.9434      8.479066E-01 -3.066820E-01  9.016648E-01  1.094300E+03
  -18.1406       22.9434      8.460389E-01 -2.543433E-01  8.834435E-01  1.109179E+03
  -17.6638       22.9434      8.432574E-01 -2.141745E-01  8.700309E-01  1.121610E+03
  -17.1871       22.9434      8.405786E-01 -1.829289E-01  8.602531E-01  1.132152E+03
  -16.7104       22.9434      8.387322E-01 -1.581822E-01  8.535182E-01  1.141216E+03
  -16.2336       22.9434      8.372786E-01 -1.383788E-01  8.486367E-01  1.149099E+03
  -15.7569       22.9434      8.365651E-01 -1.220219E-01  8.454174E-01  1.156021E+03
  -15.2801       22.9434      8.363048E-01 -1.084191E-01  8.433033E-01  1.162150E+03
  -14.8034       22.9434      8.363719E-01 -9.687480E-02  8.419636E-01  1.167612E+03
  -14.3267       22.9434      8.368037E-01 -8.695248E-02  8.413092E-01  1.172504E+03
  -13.8499       22.9434      8.373974E-01 -7.837000E-02  8.410566E-01  1.176904E+03
  -13.3732       22.9434      8.381607E-01 -7.079542E-02  8.411452E-01  1.180874E+03
  -12.8965       22.9434      8.390432E-01 -6.407645E-02  8.414863E-01  1.184465E+03
  -12.4197       22.9434      8.399577E-01 -5.809891E-02  8.419646E-01  1.187718E+03
  -11.9430       22.9434      8.409500E-01 -5.269533E-02  8.425994E-01  1.190669E+03
  -11.4662       22.9434      8.419467E-01 -4.780203E-02  8.433026E-01  1.193345E+03
  -10.9895       22.9434      8.429370E-01 -4.331970E-02  8.440494E-01  1.195771E+03
  -10.5128       22.9434      8.439294E-01 -3.919900E-02  8.448393E-01  1.197969E+03
  -10.0360       22.9434      8.448815E-01 -3.539715E-02  8.456227E-01  1.199955E+03
  -9.55930       22.9434      8.458232E-01 -3.185896E-02  8.464230E-01  1.201747E+03
  -9.08256       22.9434      8.467269E-01 -2.855352E-02  8.472082E-01  1.203356E+03
  -8.60582       22.9434      8.475801E-01 -2.544431E-02  8.479619E-01  1.204794E+03
  -8.12909       22.9434      8.484027E-01 -2.250878E-02  8.487012E-01  1.206071E+03
  -7.65235       22.9434      8.491780E-01 -1.972874E-02  8.494071E-01  1.207197E+03
  -7.17561       22.9434      8.499046E-01 -1.707396E-02  8.500761E-01  1.208176E+03
  -6.69887       22.9434      8.505901E-01 -1.453266E-02  8.507142E-01  1.209018E+03
  -6.22214       22.9434      8.512242E-01 -1.209370E-02  8.513101E-01  1.209728E+03
  -5.74540       22.9434      8.518180E-01 -9.736856E-03  8.518737E-01  1.210309E+03
  -5.26866       22.9434      8.523663E-01 -7.454158E-03  8.523989E-01  1.210767E+03
  -4.79192       22.9434      8.528637E-01 -5.231980E-03  8.528798E-01  1.211104E+03
  -4.31519       22.9434      8.533220E-01 -3.061468E-03  8.533275E-01  1.211325E+03
  -3.83845       22.9434      8.537374E-01 -9.372358E-04  8.537379E-01  1.211432E+03
  -3.36171       22.9434      8.541069E-01  1.154025E-03  8.541077E-01  1.211426E+03
  -2.88497       22.9434      8.544382E-01  3.217386E-03  8.544443E-01  1.211310E+03
  -2.40824       22.9434      8.547285E-01  5.256238E-03  8.547447E-01  1.211084E+03
  -1.93150       22.9434      8.549821E-01  7.282649E-03  8.550131E-01  1.210749E+03
  -1.45476       22.9434      8.552005E-01  9.298517E-03  8.552511E-01  1.210308E+03
 -0.978023       22.9434      8.553787E-01  1.131069E-02  8.554535E-01  1.209758E+03
 -0.501285       22.9434      8.555257E-01  1.332606E-02  8.556295E-01  1.209102E+03
 -2.454766E-02   22.9434      8.556425E-01  1.534601E-02  8.557801E-01  1.208338E+03
  0.452190       22.9434      8.557245E-01  1.737955E-02  8.559010E-01  1.207465E+03
  0.928927       22.9434      8.557785E-01  1.943060E-02  8.559991E-01  1.206485E+03
   1.40567       22.9434      8.558073E-01  2.150034E-02  8.560773E-01  1.205394E+03
   1.88240       22.9434      8.558098E-01  2.360064E-02  8.561352E-01  1.204192E+03
   2.35914       22.9434      8.557920E-01  2.573139E-02  8.561787E-01  1.202878E+03
   2.83588       22.9434      8.557482E-01  2.789834E-02  8.562028E-01  1.201448E+03
   3.31262       22.9434      8.556868E-01  3.011054E-02  8.562165E-01  1.199903E+03
   3.78935       22.9434      8.556107E-01  3.236626E-02  8.562226E-01  1.198238E+03
   4.26609       22.9434      8.555198E-01  3.468253E-02  8.562225E-01  1.196451E+03
   4.74283       22.9434      8.554158E-01  3.705861E-02  8.562181E-01  1.194540E+03
   5.21957       22.9434      8.553085E-01  3.949848E-02  8.562200E-01  1.192499E+03
   5.69630       22.9434      8.551927E-01  4.202011E-02  8.562244E-01  1.190327E+03
   6.17304       22.9434      8.550800E-01  4.462393E-02  8.562436E-01  1.188019E+03
   6.64978       22.9434      8.549650E-01  4.731932E-02  8.562735E-01  1.185569E+03
   7.12652       22.9434      8.548567E-01  5.012388E-02  8.563249E-01  1.182972E+03
   7.60325       22.9434      8.547696E-01  5.304088E-02  8.564137E-01  1.180224E+03
   8.07999       22.9434      8.546909E-01  5.609029E-02  8.565294E-01  1.177316E+03
   8.55673       22.9434      8.546351E-01  5.928729E-02  8.566891E-01  1.174242E+03
   9.03347       22.9434      8.546233E-01  6.264065E-02  8.569159E-01  1.170993E+03
   9.51020       22.9434      8.546419E-01  6.619076E-02  8.572013E-01  1.167561E+03
   9.98694       22.9434      8.547189E-01  6.994751E-02  8.575763E-01  1.163934E+03
   10.4637       22.9434      8.548521E-01  7.393763E-02  8.580437E-01  1.160101E+03
   10.9404       22.9434      8.550552E-01  7.821434E-02  8.586250E-01  1.156047E+03
   11.4172       22.9434      8.553696E-01  8.280271E-02  8.593681E-01  1.151758E+03
   11.8939       22.9434      8.557791E-01  8.776427E-02  8.602676E-01  1.147214E+03
   12.3706       22.9434      8.563154E-01  9.316864E-02  8.613689E-01  1.142394E+03
   12.8474       22.9434      8.570547E-01  9.907132E-02  8.627617E-01  1.137274E+03
   13.3241       22.9434      8.579638E-01  1.056312E-01  8.644419E-01  1.131822E+03
   13.8008       22.9434      8.591374E-01  1.129401E-01  8.665290E-01  1.126002E+03
   14.2776       22.9434      8.606238E-01  1.211522E-01  8.691094E-01  1.119768E+03
   14.7543       22.9434      8.624451E-01  1.305718E-01  8.722732E-01  1.113066E+03
   15.2311       22.9434      8.647939E-01  1.414495E-01  8.762856E-01  1.105826E+03
   15.7078       22.9434      8.676913E-01  1.542207E-01  8.812900E-01  1.097957E+03
   16.1845       22.9434      8.712093E-01  1.695492E-01  8.875542E-01  1.089345E+03
   16.6613       22.9434      8.757451E-01  1.881510E-01  8.957289E-01  1.079833E+03
   17.1380       22.9434      8.810727E-01  2.113694E-01  9.060718E-01  1.069214E+03
   17.6147       22.9434      8.873133E-01  2.408524E-01  9.194209E-01  1.057203E+03
   18.0915       22.9434      8.946305E-01  2.788662E-01  9.370859E-01  1.043404E+03
   18.5682       22.9434      9.012537E-01  3.290959E-01  9.594594E-01  1.027278E+03
   19.0450       22.9434      9.072831E-01  3.928385E-01  9.886782E-01  1.008068E+03
   19.5217       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   19.9984       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.4752       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   20.9519       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.4286       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   21.9054       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.3821       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   22.8589       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.3356       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
   23.8123       22.9434      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -21.0010       23.4422      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.5243       23.4422      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -20.0475       23.4422      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.5708       23.4422      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -19.0940       23.4422      0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -18.6173       23.4422      9.021219E-01 -2.890154E-01  9.472876E-01  1.119297E+03
  -18.1406       23.4422      8.839975E-01 -2.394240E-01  9.158468E-01  1.133322E+03
  -17.6638       23.4422      8.699536E-01 -2.017990E-01  8.930521E-01  1.145022E+03
  -17.1871       23.4422      8.595164E-01 -1.729434E-01  8.767427E-01  1.154977E+03
  -16.7104       23.4422      8.516415E-01 -1.505754E-01  8.648504E-01  1.163576E+03
  -16.2336       23.4422      8.461899E-01 -1.323856E-01  8.564831E-01  1.171100E+03
  -15.7569       23.4422      8.421995E-01 -1.174618E-01  8.503513E-01  1.177745E+03
  -15.2801       23.4422      8.396109E-01 -1.049180E-01  8.461408E-01  1.183662E+03
  -14.8034       23.4422      8.378761E-01 -9.417501E-02  8.431520E-01  1.188961E+03
  -14.3267       23.4422      8.367632E-01 -8.494672E-02  8.410640E-01  1.193729E+03
  -13.8499       23.4422      8.362072E-01 -7.683368E-02  8.397297E-01  1.198035E+03
  -13.3732       23.4422      8.359993E-01 -6.964230E-02  8.388950E-01  1.201936E+03
  -12.8965       23.4422      8.360522E-01 -6.327980E-02  8.384435E-01  1.205476E+03
  -12.4197       23.4422      8.363239E-01 -5.752293E-02  8.382998E-01  1.208693E+03
  -11.9430       23.4422      8.367183E-01 -5.232304E-02  8.383527E-01  1.211618E+03
  -11.4662       23.4422      8.372413E-01 -4.757687E-02  8.385920E-01  1.214279E+03
  -10.9895       23.4422      8.378269E-01 -4.321406E-02  8.389406E-01  1.216697E+03
  -10.5128       23.4422      8.384497E-01 -3.920480E-02  8.393658E-01  1.218892E+03
  -10.0360       23.4422      8.391105E-01 -3.547502E-02  8.398600E-01  1.220881E+03
  -9.55930       23.4422      8.397700E-01 -3.199849E-02  8.403794E-01  1.222679E+03
  -9.08256       23.4422      8.404437E-01 -2.874184E-02  8.409350E-01  1.224296E+03
  -8.60582       23.4422      8.411044E-01 -2.567026E-02  8.414961E-01  1.225746E+03
  -8.12909       23.4422      8.417435E-01 -2.276937E-02  8.420514E-01  1.227036E+03
  -7.65235       23.4422      8.423682E-01 -2.001003E-02  8.426059E-01  1.228176E+03
  -7.17561       23.4422      8.429650E-01 -1.737346E-02  8.431440E-01  1.229171E+03
  -6.69887       23.4422      8.435316E-01 -1.485278E-02  8.436624E-01  1.230030E+03
  -6.22214       23.4422      8.440708E-01 -1.242269E-02  8.441622E-01  1.230757E+03
  -5.74540       23.4422      8.445735E-01 -1.007670E-02  8.446336E-01  1.231356E+03
  -5.26866       23.4422      8.450486E-01 -7.801179E-03  8.450846E-01  1.231832E+03
  -4.79192       23.4422      8.454881E-01 -5.584936E-03  8.455065E-01  1.232189E+03
  -4.31519       23.4422      8.458921E-01 -3.423206E-03  8.458991E-01  1.232429E+03
  -3.83845       23.4422      8.462646E-01 -1.302647E-03  8.462656E-01  1.232554E+03
  -3.36171       23.4422      8.466024E-01  7.830999E-04  8.466028E-01  1.232568E+03
  -2.88497       23.4422      8.469077E-01  2.837085E-03  8.469125E-01  1.232471E+03
  -2.40824       23.4422      8.471816E-01  4.871586E-03  8.471956E-01  1.232266E+03
  -1.93150       23.4422      8.474228E-01  6.887958E-03  8.474508E-01  1.231953E+03
  -1.45476       23.4422      8.476360E-01  8.895861E-03  8.476826E-01  1.231532E+03
 -0.978023       23.4422      8.478189E-01  1.089894E-02  8.478889E-01  1.231005E+03
 -0.501285       23.4422      8.479746E-01  1.289992E-02  8.480727E-01  1.230370E+03
 -2.454766E-02   23.4422      8.481042E-01  1.490835E-02  8.482352E-01  1.229629E+03
  0.452190       23.4422      8.482075E-01  1.692649E-02  8.483764E-01  1.228781E+03
  0.928927       23.4422      8.482908E-01  1.895748E-02  8.485026E-01  1.227824E+03
   1.40567       23.4422      8.483510E-01  2.101012E-02  8.486111E-01  1.226759E+03
   1.88240       23.4422      8.483926E-01  2.308412E-02  8.487066E-01  1.225585E+03
   2.35914       23.4422      8.484172E-01  2.519067E-02  8.487911E-01  1.224298E+03
   2.83588       23.4422      8.484259E-01  2.733054E-02  8.488659E-01  1.222899E+03
   3.31262       23.4422      8.484243E-01  2.950716E-02  8.489373E-01  1.221384E+03
   3.78935       23.4422      8.484119E-01  3.173171E-02  8.490051E-01  1.219752E+03
   4.26609       23.4422      8.483905E-01  3.400544E-02  8.490718E-01  1.218000E+03
   4.74283       23.4422      8.483720E-01  3.633416E-02  8.491497E-01  1.216126E+03
   5.21957       23.4422      8.483491E-01  3.872856E-02  8.492327E-01  1.214126E+03
   5.69630       23.4422      8.483330E-01  4.118850E-02  8.493323E-01  1.211997E+03
   6.17304       23.4422      8.483251E-01  4.373291E-02  8.494516E-01  1.209733E+03
   6.64978       23.4422      8.483284E-01  4.636239E-02  8.495943E-01  1.207333E+03
   7.12652       23.4422      8.483575E-01  4.908474E-02  8.497763E-01  1.204790E+03
   7.60325       23.4422      8.484090E-01  5.192061E-02  8.499962E-01  1.202098E+03
   8.07999       23.4422      8.484898E-01  5.487390E-02  8.502624E-01  1.199252E+03
   8.55673       23.4422      8.486256E-01  5.795972E-02  8.506025E-01  1.196246E+03
   9.03347       23.4422      8.488042E-01  6.120091E-02  8.510077E-01  1.193071E+03
   9.51020       23.4422      8.490536E-01  6.460181E-02  8.515077E-01  1.189720E+03
   9.98694       23.4422      8.493791E-01  6.820919E-02  8.521134E-01  1.186181E+03
   10.4637       23.4422      8.497938E-01  7.203092E-02  8.528411E-01  1.182444E+03
   10.9404       23.4422      8.503392E-01  7.609376E-02  8.537371E-01  1.178498E+03
   11.4172       23.4422      8.510152E-01  8.045993E-02  8.548103E-01  1.174327E+03
   11.8939       23.4422      8.518524E-01  8.515370E-02  8.560980E-01  1.169915E+03
   12.3706       23.4422      8.529307E-01  9.023329E-02  8.576904E-01  1.165243E+03
   12.8474       23.4422      8.542414E-01  9.579027E-02  8.595953E-01  1.160288E+03
